key,HeroLevel,InGameLevel,Takedowns,KillingBlows,Assists,Deaths,HighestKillStreak,HeroDamage,SiegeDamage,Healing,SelfHealing,DamageTaken,ExperienceContribution,MercCampCaptures,date,type
Ragnaros,9,20,13,3,9,5,7,45368,103623,347,9756,0,16110,2,8/5/17,Assassin
Ragnaros,9,20,13,3,10,4,7,45338,103222,349,9700,0,16005,2,8/6/17,Assassin
Ragnaros,9,20,14,3,10,4,7,46169,105193,347,9908,0,16293,2,8/7/17,Assassin
Ragnaros,9,20,14,3,10,4,7,46376,106053,360,9852,0,16066,2,8/8/17,Assassin
Ragnaros,9,20,14,4,10,4,7,47010,128722,314,9321,0,16191,2,8/9/17,Assassin
Ragnaros,9,20,14,4,10,5,7,45719,133457,277,9202,0,16287,2,8/10/17,Assassin
Ragnaros,9,20,14,4,10,4,7,45137,132167,290,9182,0,16181,2,8/11/17,Assassin
Ragnaros,9,20,14,4,10,5,7,45148,134855,295,9166,0,16368,2,8/12/17,Assassin
Ragnaros,9,20,14,3,10,4,7,45044,134092,273,9091,0,16221,2,8/13/17,Assassin
Zul'jin,8,20,15,6,9,5,7,54420,74742,29,8128,0,11961,1,7/14/17,Assassin
Zul'jin,8,20,15,6,9,5,7,53229,74926,28,8150,0,11910,1,7/15/17,Assassin
Zul'jin,8,20,15,6,9,5,7,52748,75433,31,8364,0,12012,1,7/16/17,Assassin
Zul'jin,8,20,15,6,9,5,7,52484,74480,32,8474,0,11971,1,7/17/17,Assassin
Zul'jin,8,20,16,6,9,5,7,52609,76420,33,8712,0,12292,1,7/18/17,Assassin
Zul'jin,8,20,16,6,10,5,7,52778,76210,30,8668,0,12276,1,7/19/17,Assassin
Zul'jin,8,20,16,6,10,5,7,52384,76524,29,8789,0,12322,1,7/20/17,Assassin
Zul'jin,8,20,16,6,9,5,7,52015,75555,28,8698,0,12166,1,7/21/17,Assassin
Zul'jin,8,20,16,6,10,5,7,52364,75261,36,8919,0,12194,1,7/22/17,Assassin
Zul'jin,8,20,16,6,10,5,7,52556,76191,30,8920,0,12315,1,7/23/17,Assassin
Zul'jin,8,20,16,6,9,5,7,51418,75018,34,8832,0,12202,1,7/24/17,Assassin
Zul'jin,5,20,16,6,9,5,7,50348,74387,30,9053,0,12373,1,7/25/17,Assassin
Zul'jin,5,20,15,5,9,5,7,50323,73413,28,8683,0,12054,1,7/26/17,Assassin
Zul'jin,6,20,15,6,9,5,7,50826,73921,29,8783,0,12150,1,7/27/17,Assassin
Zul'jin,6,20,15,6,9,5,7,50383,73965,28,8786,0,12086,1,7/28/17,Assassin
Zul'jin,6,20,15,6,9,5,7,50853,74491,26,8793,0,12196,1,7/29/17,Assassin
Zul'jin,6,20,16,6,9,5,7,50858,74122,25,8747,0,12166,1,7/30/17,Assassin
Zul'jin,6,20,15,6,9,5,7,50643,74584,26,8827,0,12186,1,7/31/17,Assassin
Zul'jin,7,20,15,6,9,5,7,51233,74706,33,8701,0,12064,1,8/1/17,Assassin
Zul'jin,8,20,15,6,9,5,7,51146,74284,32,8513,0,11893,1,8/2/17,Assassin
Zul'jin,8,20,15,6,9,5,7,51337,74472,29,8648,0,11922,1,8/3/17,Assassin
Zul'jin,8,20,15,6,9,5,7,52056,75469,33,8659,0,12017,1,8/4/17,Assassin
Zul'jin,8,20,15,6,9,5,7,51371,75035,36,8604,0,11981,1,8/5/17,Assassin
Zul'jin,8,20,15,6,9,5,7,51462,74976,35,8586,0,11969,1,8/6/17,Assassin
Zul'jin,8,20,15,6,9,5,7,51999,74673,27,8592,0,11913,1,8/7/17,Assassin
Zul'jin,9,20,15,6,9,5,7,52463,74322,33,8600,0,11881,1,8/8/17,Assassin
Zul'jin,8,20,16,6,9,5,7,50826,74057,14,8351,0,11947,1,8/9/17,Assassin
Zul'jin,8,20,16,6,9,5,7,51208,74546,14,8362,0,12028,1,8/10/17,Assassin
Zul'jin,8,20,16,6,9,5,7,50184,74952,14,8337,0,11977,1,8/11/17,Assassin
Zul'jin,9,20,16,6,9,5,7,50905,75567,14,8561,0,12118,1,8/12/17,Assassin
Zul'jin,8,20,16,6,10,5,7,50700,76592,13,8403,0,12166,1,8/13/17,Assassin
Valeera,10,20,18,7,11,4,10,37980,30097,21,40,0,10848,1,7/14/17,Assassin
Valeera,10,20,18,7,11,4,10,37411,30281,21,36,0,10893,1,7/15/17,Assassin
Valeera,10,20,18,7,11,4,10,37453,30769,24,30,0,10986,1,7/16/17,Assassin
Valeera,10,20,18,7,11,4,10,37203,30454,21,34,0,10949,1,7/17/17,Assassin
Valeera,7,20,18,6,11,4,9,36347,30138,18,35,0,11017,1,7/18/17,Assassin
Valeera,7,20,18,6,11,4,9,35925,29907,17,36,0,10980,1,7/19/17,Assassin
Valeera,7,20,18,6,11,4,9,36214,30500,16,37,0,11060,1,7/20/17,Assassin
Valeera,7,20,18,7,11,4,9,36171,30351,24,35,0,10999,1,7/21/17,Assassin
Valeera,7,20,18,7,11,4,9,36441,30263,18,38,0,11032,1,7/22/17,Assassin
Valeera,8,20,18,7,11,4,9,36578,30513,22,44,0,11062,1,7/23/17,Assassin
Valeera,8,20,18,7,11,4,9,36321,30789,19,48,0,11109,1,7/24/17,Assassin
Valeera,9,20,18,7,11,4,10,36599,30480,19,26,0,11072,1,7/25/17,Assassin
Valeera,10,20,18,7,11,4,10,37047,30395,23,36,0,11011,1,7/26/17,Assassin
Valeera,10,20,18,7,11,4,10,37169,30671,23,31,0,11041,1,7/27/17,Assassin
Valeera,10,20,18,7,11,4,10,36978,30696,22,25,0,11005,1,7/28/17,Assassin
Valeera,10,20,19,7,11,4,10,37119,30873,24,23,0,11099,1,7/29/17,Assassin
Valeera,10,20,19,7,11,4,10,37386,31278,18,31,0,11201,1,7/30/17,Assassin
Valeera,10,20,18,7,11,4,10,37025,30676,22,25,0,11088,1,7/31/17,Assassin
Valeera,10,20,18,7,11,4,10,36971,30916,23,33,0,11024,1,8/1/17,Assassin
Valeera,10,20,18,7,11,4,10,36889,30484,24,28,0,10906,1,8/2/17,Assassin
Valeera,10,20,18,7,11,4,10,36689,31120,25,36,0,10970,1,8/3/17,Assassin
Valeera,10,20,18,7,11,4,10,36938,30163,24,38,0,10938,1,8/4/17,Assassin
Valeera,10,20,18,7,11,4,10,37289,30487,26,29,0,10975,1,8/5/17,Assassin
Valeera,10,20,18,7,11,4,10,36874,30883,24,34,0,10960,1,8/6/17,Assassin
Valeera,10,20,18,7,11,4,10,36960,30754,21,33,0,10936,1,8/7/17,Assassin
Valeera,10,20,18,7,11,4,10,37144,30396,25,42,0,10948,1,8/8/17,Assassin
Valeera,10,20,19,7,11,4,10,35729,31899,13,30,0,11068,1,8/9/17,Assassin
Valeera,10,20,19,7,11,4,10,35975,32173,7,39,0,11115,1,8/10/17,Assassin
Valeera,10,20,19,7,11,4,10,35807,32275,4,28,0,11098,1,8/11/17,Assassin
Valeera,10,20,18,7,11,4,10,35660,32306,7,36,0,11052,1,8/12/17,Assassin
Valeera,10,20,19,7,11,4,10,35874,31920,9,33,0,11144,1,8/13/17,Assassin
Cassia,7,20,15,5,9,5,7,51223,65071,921,1649,0,11423,1,7/14/17,Assassin
Cassia,7,20,15,5,10,4,7,50374,65806,925,1644,0,11592,2,7/15/17,Assassin
Cassia,7,20,15,5,10,5,7,50421,66922,864,1756,0,11732,2,7/16/17,Assassin
Cassia,7,20,15,5,10,5,7,49556,66026,868,1742,0,11656,1,7/17/17,Assassin
Cassia,8,20,15,5,10,5,7,50193,66458,835,1799,0,11757,2,7/18/17,Assassin
Cassia,8,20,16,5,10,5,7,49334,66519,752,1844,0,11810,2,7/19/17,Assassin
Cassia,8,20,16,5,10,5,7,49979,67041,860,1803,0,11897,1,7/20/17,Assassin
Cassia,8,20,15,5,10,5,7,49731,66625,867,1803,0,11750,1,7/21/17,Assassin
Cassia,7,20,16,5,10,5,7,50098,68254,833,1887,0,11987,1,7/22/17,Assassin
Cassia,8,20,15,5,10,5,7,49761,67533,855,1829,0,11870,1,7/23/17,Assassin
Cassia,7,20,15,5,10,5,7,49777,67068,817,1845,0,11853,1,7/24/17,Assassin
Cassia,4,20,15,5,10,5,7,46769,63899,863,1587,0,11937,1,7/25/17,Assassin
Cassia,4,20,15,5,10,5,7,47368,64087,862,1573,0,11774,1,7/26/17,Assassin
Cassia,4,20,15,5,10,5,7,47649,64624,866,1557,0,11833,1,7/27/17,Assassin
Cassia,5,20,15,5,10,5,7,47187,64478,842,1606,0,11798,1,7/28/17,Assassin
Cassia,5,20,15,5,10,5,7,47507,64188,885,1571,0,11817,1,7/29/17,Assassin
Cassia,5,20,15,5,10,5,7,47222,64548,855,1615,0,11837,1,7/30/17,Assassin
Cassia,5,20,15,5,10,5,7,47319,65005,878,1609,0,11851,1,7/31/17,Assassin
Cassia,7,20,15,5,10,5,7,48228,65581,843,1670,0,11752,1,8/1/17,Assassin
Cassia,8,20,15,5,9,5,7,49105,66385,886,1746,0,11530,1,8/2/17,Assassin
Cassia,8,20,15,5,10,5,7,48806,66523,809,1783,0,11590,2,8/3/17,Assassin
Cassia,8,20,15,5,9,5,7,48876,66740,819,1777,0,11597,1,8/4/17,Assassin
Cassia,8,20,15,5,10,5,7,48570,65205,831,1788,0,11594,2,8/5/17,Assassin
Cassia,8,20,15,5,10,5,7,48854,66209,841,1755,0,11537,1,8/6/17,Assassin
Cassia,8,20,15,5,10,5,7,49131,66212,866,1747,0,11619,2,8/7/17,Assassin
Cassia,8,20,15,5,10,5,7,49996,67102,809,1840,0,11712,2,8/8/17,Assassin
Cassia,8,20,16,5,10,5,8,49196,66112,767,1676,0,11750,2,8/9/17,Assassin
Cassia,8,20,16,5,10,5,7,48386,65940,749,1664,0,11685,1,8/10/17,Assassin
Cassia,8,20,15,5,10,5,7,48265,66698,780,1716,0,11658,2,8/11/17,Assassin
Cassia,8,20,15,5,10,5,7,48266,67659,791,1633,0,11768,2,8/12/17,Assassin
Cassia,8,20,15,5,10,5,7,48022,67375,852,1627,0,11731,2,8/13/17,Assassin
Genji,10,20,16,7,9,4,9,49159,48521,18,223,0,11005,1,7/14/17,Assassin
Genji,10,20,16,7,9,4,9,48652,48767,22,233,0,11072,1,7/15/17,Assassin
Genji,10,20,17,7,9,4,9,48518,49372,27,230,0,11169,1,7/16/17,Assassin
Genji,10,20,17,7,9,4,9,48175,49363,24,233,0,11197,1,7/17/17,Assassin
Genji,7,20,17,6,10,4,8,46469,49102,18,274,0,11385,1,7/18/17,Assassin
Genji,7,20,17,6,10,4,9,46028,48806,20,259,0,11361,1,7/19/17,Assassin
Genji,7,20,17,6,10,4,9,46245,48649,22,254,0,11353,1,7/20/17,Assassin
Genji,8,20,17,6,10,4,9,46394,49229,22,268,0,11403,1,7/21/17,Assassin
Genji,8,20,17,6,10,4,9,46428,48935,20,263,0,11361,1,7/22/17,Assassin
Genji,8,20,17,6,10,4,9,46479,49179,20,269,0,11415,1,7/23/17,Assassin
Genji,8,20,17,6,10,4,8,46396,49474,20,267,0,11423,1,7/24/17,Assassin
Genji,10,20,17,7,10,4,9,47173,49092,22,248,0,11369,1,7/25/17,Assassin
Genji,11,20,17,7,9,4,9,47660,48654,23,243,0,11141,1,7/26/17,Assassin
Genji,11,20,16,6,9,4,8,46459,47724,23,275,0,10973,1,7/27/17,Assassin
Genji,11,20,16,6,9,4,8,46140,47768,25,299,0,11038,1,7/28/17,Assassin
Genji,10,20,16,6,9,4,8,45992,47786,25,291,0,11015,1,7/29/17,Assassin
Genji,10,20,16,6,9,4,8,46140,48025,20,299,0,11050,1,7/30/17,Assassin
Genji,11,20,16,6,9,4,8,45799,47830,22,302,0,10989,1,7/31/17,Assassin
Genji,10,20,16,6,9,4,8,45555,48068,21,293,0,10970,1,8/1/17,Assassin
Genji,10,20,16,6,9,4,8,45579,47778,22,309,0,10892,1,8/2/17,Assassin
Genji,11,20,16,6,9,4,8,45734,47734,25,318,0,10913,1,8/3/17,Assassin
Genji,11,20,16,6,9,4,8,45570,47366,25,309,0,10892,1,8/4/17,Assassin
Genji,10,20,16,6,9,4,8,45454,47367,24,299,0,10944,1,8/5/17,Assassin
Genji,10,20,16,6,9,4,8,45177,47508,24,293,0,10898,1,8/6/17,Assassin
Genji,11,20,16,6,9,4,8,45501,47577,23,291,0,10899,1,8/7/17,Assassin
Genji,11,20,16,6,9,4,8,45889,47241,23,287,0,10860,1,8/8/17,Assassin
Genji,10,20,17,6,10,4,9,44432,48141,13,274,0,11011,1,8/9/17,Assassin
Genji,10,20,17,6,10,4,9,44234,48381,5,287,0,11078,1,8/10/17,Assassin
Genji,11,20,16,6,10,4,8,43962,48327,8,278,0,11007,1,8/11/17,Assassin
Genji,10,20,16,6,10,4,9,44264,48867,9,290,0,11057,1,8/12/17,Assassin
Genji,10,20,16,6,10,4,8,43941,49113,6,301,0,11090,1,8/13/17,Assassin
Malthael,6,20,15,5,9,5,7,48935,55755,21512,47,0,11757,2,7/14/17,Assassin
Malthael,6,20,15,5,9,5,7,48176,54930,21289,43,0,11678,2,7/15/17,Assassin
Malthael,6,20,15,5,9,5,6,48098,55338,21391,51,0,11669,2,7/16/17,Assassin
Malthael,6,20,15,5,10,5,6,48091,56000,21626,46,0,11828,2,7/17/17,Assassin
Malthael,4,20,15,5,10,6,6,45543,54396,20084,45,0,11933,2,7/18/17,Assassin
Malthael,4,20,15,5,10,6,6,45101,54416,19996,48,0,11927,2,7/19/17,Assassin
Malthael,4,20,15,5,10,6,6,45296,54620,20217,50,0,11921,2,7/20/17,Assassin
Malthael,4,20,15,5,10,6,6,45277,54790,20393,53,0,11930,2,7/21/17,Assassin
Malthael,5,20,15,5,10,6,6,45683,55103,20596,47,0,11967,2,7/22/17,Assassin
Malthael,5,20,15,5,10,6,6,45712,55353,20676,57,0,11963,2,7/23/17,Assassin
Malthael,5,20,15,5,10,6,6,45915,55955,20969,50,0,12036,2,7/24/17,Assassin
Malthael,6,20,15,5,10,5,6,47352,55636,21503,43,0,11877,2,7/25/17,Assassin
Malthael,7,20,15,5,9,5,7,48634,56835,22073,47,0,11790,2,7/26/17,Assassin
Malthael,7,20,15,5,10,5,7,49240,56619,22259,53,0,11853,2,7/27/17,Assassin
Malthael,7,20,15,5,10,5,7,49376,56645,22313,52,0,11861,2,7/28/17,Assassin
Malthael,7,20,15,5,10,5,7,48567,56551,22167,43,0,11818,2,7/29/17,Assassin
Malthael,7,20,15,5,10,5,7,48880,56559,22262,51,0,11863,2,7/30/17,Assassin
Malthael,7,20,15,5,10,5,7,49297,57050,22586,56,0,11900,2,7/31/17,Assassin
Malthael,7,20,15,5,10,5,7,49127,56281,22246,51,0,11819,2,8/1/17,Assassin
Malthael,7,20,15,5,10,5,7,48700,56065,22151,49,0,11751,2,8/2/17,Assassin
Malthael,7,20,15,5,10,5,7,49140,56718,22394,51,0,11823,2,8/3/17,Assassin
Malthael,7,20,15,5,10,5,7,48804,55736,22026,43,0,11715,2,8/4/17,Assassin
Malthael,7,20,15,5,10,5,7,49007,55607,22065,40,0,11731,2,8/5/17,Assassin
Malthael,7,20,15,5,10,5,7,48854,56174,22241,58,0,11742,2,8/6/17,Assassin
Malthael,7,20,15,5,10,5,7,48772,56133,22134,49,0,11746,2,8/7/17,Assassin
Malthael,8,20,15,5,10,5,7,49934,55981,22487,47,0,11764,2,8/8/17,Assassin
Malthael,7,20,16,5,10,5,7,49440,55396,22186,53,0,11888,2,8/9/17,Assassin
Malthael,7,20,15,5,10,5,7,48316,55780,22135,38,0,11889,2,8/10/17,Assassin
Malthael,7,20,15,5,10,5,7,48210,55586,21925,51,0,11793,2,8/11/17,Assassin
Malthael,7,20,15,5,10,5,7,47611,55501,21771,46,0,11807,2,8/12/17,Assassin
Malthael,7,20,15,5,10,5,7,47263,55960,21893,56,0,11807,2,8/13/17,Assassin
